longitude,latitude,Aerosol_Index,Temperature_2m,Wind_U,NO2_Density,HCHO_Density,Actual_PM25
115.04499264897682,-0.27174037344615526,-0.6754232158283091,27.04918006143447,-0.056565383334218726,4.6549423084420536e-05,0.0001200007046716445,16.56736586515376
113.5627724301796,-0.8646284609650394,-0.7316885129799086,27.51836710329411,0.35346352171014855,4.869181283030064e-05,0.00014593497841714406,12.889591986644778
112.37699625514185,-2.198626657882529,-0.6664915498255096,28.231794234852657,-1.1938628370379223,4.704419838461132e-05,0.00018529890909709464,18.779260228046056
113.71099445205932,0.32114771407272896,-0.32143989750217156,22.977149534814146,-0.17932968816639466,4.269863995866937e-05,0.000106939555288383,33.97091596357536
114.40269722083136,-2.2480339985091025,-0.3118393743727491,28.880216664443765,-0.37472206133383296,5.577319548306054e-05,0.00019079790712782707,37.96672142650101
112.87106966140757,-1.2598871859776288,-0.5126720614826412,27.356034686241685,-0.1203463680950212,4.626495691684159e-05,0.00013381458201185148,22.861199410289277
111.8829228488761,-2.297441339135676,-0.6399053408694098,28.316471848664435,-1.256072731665623,4.944631037357273e-05,0.00014977518515930252,17.695101624189128
114.6991412645908,-1.40810920785735,-0.2608388753735534,28.34826739746842,0.05771578829965474,5.0271954084927044e-05,0.00015513456634684637,35.8566500770935
113.71099445205932,-2.2480339985091025,-0.4950842447058569,28.54193119472933,-0.5000558708920889,5.190981760570656e-05,0.0001630379809061609,25.612979915864134
112.92047700203415,-2.5444780422685445,0.09877062442637723,28.04633476822471,-1.0552851520938633,6.098725423580345e-05,0.0001826424078161783,59.68010858495911
113.61217977080618,-0.07411101093986053,-0.6705822406150854,27.628528778641396,-0.1275982488820582,5.161653364567639e-05,0.0001321195916595125,19.860434672402214
111.43825678323694,-1.8033679328699395,-0.577352123857126,27.96672382590208,-1.133734165886302,4.62832925943436e-05,0.00015520620103570072,23.480048072060605
114.25447519895164,-2.840922086027987,-0.4543537098174158,28.12616272443603,-0.7426638353018112,5.283534494984069e-05,0.00018144231028425565,26.805420110537487
114.05684583644535,-0.07411101093986053,-0.6240068856004493,26.051220594806352,-0.25391314206299953,4.547309816279539e-05,0.00011962379319932179,19.681989168349364
113.01929168328729,-0.5681844172055973,-0.823898698791836,26.087470956496304,-0.30928408510891003,4.332942502089596e-05,9.586587124579113e-05,9.587874928613864
114.30388253957821,-1.4575165484839236,-0.11940662146448572,28.222251651905196,-0.018474924711533534,5.3021089172166226e-05,0.00018690179501487861,37.50408127353704
112.37699625514185,-2.7421074047748393,-0.4486980862241724,27.767839638980774,-1.583368859173339,5.014663549196567e-05,0.00011733652121527223,31.389829252888987
112.32758891451527,-2.000997295376234,-0.615736193657208,27.689536808155196,-1.0909417396710241,4.954617761720542e-05,0.00014944664484733172,20.857148971092876
114.60032658333766,-0.17292569219300788,-0.7077388994461122,26.639982289443765,-0.07683809745458908,4.276635089017533e-05,0.00010845870120120906,20.194462956258818
114.64973392396423,0.17292569219300788,-0.7409316616618767,26.100048719806466,0.05437919975798807,4.6187336524294905e-05,0.0001451669241491287,11.763041129341191
115.24262201148312,-1.40810920785735,-0.7853438724533021,28.406143796002482,-0.2943945210657002,4.8921955257085335e-05,0.0001561242098206696,11.430824856572768
112.03114487075582,-1.3587018672307762,-0.49409186184156506,26.93879232995306,-0.6904463753288176,4.429031149232603e-05,0.00010587238738898769,23.637480669897926
113.51336508955303,-1.8033679328699395,-0.5407225560735692,28.566803397661374,-0.2715199008400057,4.9679603222732964e-05,0.0001479088419083605,20.651918945501777
115.24262201148312,-0.8152211203384657,-0.4297762815837085,28.033395315099654,-0.14385243845574652,4.9682016232376605e-05,0.00019251641233632003,25.563728192967034
114.45210456145793,-0.7164064390853184,-0.477519329586197,28.014952148625866,0.25071498052573493,4.895496864891638e-05,0.00014464134809173625,26.1660279242462
114.64973392396423,0.27174037344615526,-0.9189081504859319,26.635238124706177,0.007654150327046707,4.539620931926481e-05,0.00016284430568559241,7.953311731411957
